Notification ID,Alarm Number,Alarm Type,Severity,Alarm Time,Probable Cause,Probable Cause Code,Alarm Text,Distinguished Name,Object Class,Acknowledgement State,Acknowledgement Time/UnAcknowledgement Time,Acknowledgement User,Cancel State,Cancel Time,Cancel User,Name,Maintenance Region Name,Site Name,Site Priority,Site Address,Extra Information,Diagnostic Info,User Additional Information,Supplementary Information,Additional Information 1,Additional Information 2,Additional Information 3,Correlation Indicator,Notes Indicator,Trouble Ticket Indicator,Alarm Sound,Instance Counter,Consecutive Number,Alarm Insertion Time,Alarm Update Time,Controlling Object Name,Origin Alarm Time,Origin Alarm Update Time,Origin Acknowledgement/UnAcknowledgement Time,Origin Cancel Time
4449047,9047,Communication,Critical,2019-12-12 14:08:24,Loss Of Signal,8,NE3SWS AGENT NOT RESPONDING TO REQUESTS,PLMN-PLMN/MRBTS-12104,MRBTS,false,,,false,,,TS2104S_S1,,TS2104,null,,,,,Operation timed out [URL:http://mrbts-12104.r04.netact.ucell.uz:8080/NE3S/1.0/],,,,false,false,,false,19567,35024821,2019-12-12 14:08:24,2020-07-03 17:08:25,,2020-07-03 17:08:25 +05:00,2020-07-03 17:08:25 +05:00,,
4449047,9047,Communication,Critical,2019-12-12 14:08:24,Loss Of Signal,8,NE3SWS AGENT NOT RESPONDING TO REQUESTS,PLMN-PLMN/MRBTS-12091,MRBTS,false,,,false,,,TS2091S_S1,,TS2091,null,,,,,Operation timed out [URL:http://mrbts-12091.r04.netact.ucell.uz:8080/NE3S/1.0/],,,,true,false,,false,19567,35024822,2019-12-12 14:08:24,2020-07-03 17:08:24,,2020-07-03 17:08:24 +05:00,2020-07-03 17:08:24 +05:00,,
4449047,9047,Communication,Critical,2019-12-12 14:08:24,Loss Of Signal,8,NE3SWS AGENT NOT RESPONDING TO REQUESTS,PLMN-PLMN/MRBTS-12031,MRBTS,false,,,false,,,TS2031S_S1,,TS2031,null,,,,,Operation timed out [URL:http://mrbts-12031.r04.netact.ucell.uz:8080/NE3S/1.0/],,,,true,false,,false,19565,35024829,2019-12-12 14:08:24,2020-07-03 17:08:26,,2020-07-03 17:08:26 +05:00,2020-07-03 17:08:26 +05:00,,
4449047,9047,Communication,Critical,2019-12-12 14:08:25,Loss Of Signal,8,NE3SWS AGENT NOT RESPONDING TO REQUESTS,PLMN-PLMN/MRBTS-11076,MRBTS,false,,,false,,,TS1076S_S1,,TS1076,null,,,,,Operation timed out [URL:http://mrbts-11076.r04.netact.ucell.uz:8080/NE3S/1.0/],,,,true,false,,false,19566,35024831,2019-12-12 14:08:25,2020-07-03 17:08:26,,2020-07-03 17:08:26 +05:00,2020-07-03 17:08:26 +05:00,,
4449047,9047,Communication,Critical,2019-12-12 14:08:25,Loss Of Signal,8,NE3SWS AGENT NOT RESPONDING TO REQUESTS,PLMN-PLMN/MRBTS-11134,MRBTS,false,,,false,,,TS1134S_S0,,TS1134,null,,,,,Operation timed out [URL:http://mrbts-11134.r04.netact.ucell.uz:8080/NE3S/1.0/],,,,true,false,,false,19566,35024834,2019-12-12 14:08:25,2020-07-03 17:08:26,,2020-07-03 17:08:26 +05:00,2020-07-03 17:08:26 +05:00,,
4449047,9047,Communication,Critical,2019-12-12 14:08:25,Loss Of Signal,8,NE3SWS AGENT NOT RESPONDING TO REQUESTS,PLMN-PLMN/MRBTS-11474,MRBTS,false,,,false,,,TS1474S_S2,,TS1474,null,,,,,Operation timed out [URL:http://mrbts-11474.r04.netact.ucell.uz:8080/NE3S/1.0/],,,,true,false,,false,19565,35024838,2019-12-12 14:08:25,2020-07-03 17:08:27,,2020-07-03 17:08:27 +05:00,2020-07-03 17:08:27 +05:00,,
4449047,9047,Communication,Critical,2019-12-12 14:08:25,Loss Of Signal,8,NE3SWS AGENT NOT RESPONDING TO REQUESTS,PLMN-PLMN/MRBTS-11143,MRBTS,false,,,false,,,TS1143S_(4)_S0,,TS1143,null,,,,,Operation timed out [URL:http://mrbts-11143.r04.netact.ucell.uz:8080/NE3S/1.0/],,,,false,false,,false,19569,35024839,2019-12-12 14:08:25,2020-07-03 17:08:27,,2020-07-03 17:08:27 +05:00,2020-07-03 17:08:27 +05:00,,
4449047,9047,Communication,Critical,2019-12-12 14:08:25,Loss Of Signal,8,NE3SWS AGENT NOT RESPONDING TO REQUESTS,PLMN-PLMN/MRBTS-12061,MRBTS,false,,,false,,,TS2061S_S1,,TS2061,null,,,,,Operation timed out [URL:http://mrbts-12061.r04.netact.ucell.uz:8080/NE3S/1.0/],,,,true,false,,false,19569,35024840,2019-12-12 14:08:25,2020-07-03 17:08:27,,2020-07-03 17:08:27 +05:00,2020-07-03 17:08:27 +05:00,,
067e20d91a96df03b141b60b3f2947f0a79c7473,8502,Communication,Minor,2019-12-12 14:09:16,Indeterminate,0,No connection to BTS,PLMN-PLMN/MRBTS-12155,MRBTS,false,,,false,,,TS2155S_S1,,TS2155,null,,,,,No connection to BTS,,,,false,false,,false,1,35024943,2019-12-12 14:09:16,2019-12-12 14:09:16,,2019-12-12 14:09:16 +05:00,2019-12-12 14:09:16 +05:00,,
1ec8a41dcf1f2f60c01d2f9ffd1cb0c76b97cfa9,8502,Communication,Minor,2019-12-12 14:13:57,Indeterminate,0,No connection to BTS,PLMN-PLMN/MRBTS-12716,MRBTS,false,,,false,,,TS2716S_S2,,TS2716,null,,,,,No connection to BTS,,,,false,false,,false,1,35025659,2019-12-12 14:13:57,2019-12-12 14:13:57,,2019-12-12 14:13:57 +05:00,2019-12-12 14:13:57 +05:00,,
d17e6d5eb4b69784c05754efb84b4a1c5c536834,8502,Communication,Minor,2019-12-12 14:19:21,Indeterminate,0,No connection to BTS,PLMN-PLMN/MRBTS-31113,MRBTS,false,,,false,,,FR1113S_S2,,FR1113,null,,,,,No connection to BTS,,,,false,false,,false,1,35026886,2019-12-12 14:19:21,2019-12-12 14:19:21,,2019-12-12 14:19:21 +05:00,2019-12-12 14:19:21 +05:00,,
4449047,9047,Communication,Critical,2019-12-12 14:23:24,Loss Of Signal,8,NE3SWS AGENT NOT RESPONDING TO REQUESTS,PLMN-PLMN/MRBTS-12155,MRBTS,false,,,false,,,TS2155S_S1,,TS2155,null,,,,,Operation timed out [URL:http://mrbts-12155.r04.netact.ucell.uz:8080/NE3S/1.0/],,,,true,false,,false,19564,35027915,2019-12-12 14:23:24,2020-07-03 17:08:25,,2020-07-03 17:08:25 +05:00,2020-07-03 17:08:25 +05:00,,
4449047,9047,Communication,Critical,2019-12-12 14:23:24,Loss Of Signal,8,NE3SWS AGENT NOT RESPONDING TO REQUESTS,PLMN-PLMN/MRBTS-12716,MRBTS,false,,,false,,,TS2716S_S2,,TS2716,null,,,,,Operation timed out [URL:http://mrbts-12716.r04.netact.ucell.uz:8080/NE3S/1.0/],,,,true,false,,false,19567,35027916,2019-12-12 14:23:24,2020-07-03 17:08:25,,2020-07-03 17:08:25 +05:00,2020-07-03 17:08:25 +05:00,,
4449047,9047,Communication,Critical,2019-12-12 14:23:24,Loss Of Signal,8,NE3SWS AGENT NOT RESPONDING TO REQUESTS,PLMN-PLMN/MRBTS-12732,MRBTS,false,,,false,,,TS2732S_S2,,TS2732,null,,,,,Operation timed out [URL:http://mrbts-12732.r04.netact.ucell.uz:8080/NE3S/1.0/],,,,true,false,,false,19566,35027918,2019-12-12 14:23:24,2020-07-03 17:08:25,,2020-07-03 17:08:25 +05:00,2020-07-03 17:08:25 +05:00,,
4449047,9047,Communication,Critical,2019-12-12 14:23:25,Loss Of Signal,8,NE3SWS AGENT NOT RESPONDING TO REQUESTS,PLMN-PLMN/MRBTS-31113,MRBTS,false,,,false,,,FR1113S_S2,,FR1113,null,,,,,Operation timed out [URL:http://mrbts-31113.r04.netact.ucell.uz:8080/NE3S/1.0/],,,,true,false,,false,19566,35027931,2019-12-12 14:23:25,2020-07-03 17:08:26,,2020-07-03 17:08:26 +05:00,2020-07-03 17:08:26 +05:00,,
4449047,9047,Communication,Critical,2019-12-12 14:23:26,Loss Of Signal,8,NE3SWS AGENT NOT RESPONDING TO REQUESTS,PLMN-PLMN/MRBTS-12747,MRBTS,false,,,false,,,TS2747S_S2,,TS2747,null,,,,,Operation timed out [URL:http://mrbts-12747.r04.netact.ucell.uz:8080/NE3S/1.0/],,,,false,false,,false,19566,35027938,2019-12-12 14:23:26,2020-07-03 17:08:27,,2020-07-03 17:08:27 +05:00,2020-07-03 17:08:27 +05:00,,
462063bb81a13c3653d24214094a8aa9c94035b7,8502,Communication,Minor,2019-12-12 14:24:47,Indeterminate,0,No connection to BTS,PLMN-PLMN/MRBTS-32017,MRBTS,false,,,false,,,FR2017S_S2,,FR2017,null,,,,,No connection to BTS,,,,false,false,,false,1,35028254,2019-12-12 14:24:47,2019-12-12 14:24:47,,2019-12-12 14:24:47 +05:00,2019-12-12 14:24:47 +05:00,,
990f8818294521ba85448cf20a5f6202444443b8,8502,Communication,Minor,2019-12-12 14:26:55,Indeterminate,0,No connection to BTS,PLMN-PLMN/MRBTS-40198,MRBTS,false,,,false,,,NM0198S_(3)_S0,,NM0198,null,,,,,No connection to BTS,,,,false,false,,false,1,35028852,2019-12-12 14:26:55,2019-12-12 14:26:55,,2019-12-12 14:26:55 +05:00,2019-12-12 14:26:55 +05:00,,
841e9862e7d56d20e59cc0594d2ecdf506e6be75,8502,Communication,Minor,2019-12-12 14:29:30,Indeterminate,0,No connection to BTS,PLMN-PLMN/MRBTS-41036,MRBTS,false,,,false,,,NM1036S_S2,,NM1036,null,,,,,No connection to BTS,,,,false,false,,false,1,35029975,2019-12-12 14:29:30,2019-12-12 14:29:30,,2019-12-12 14:29:30 +05:00,2019-12-12 14:29:30 +05:00,,
ea8941bc8098cd864acc27d1d274ce803b428d95,8502,Communication,Minor,2019-12-12 14:29:30,Indeterminate,0,No connection to BTS,PLMN-PLMN/MRBTS-41078,MRBTS,false,,,false,,,NM1078S_S1,,NM1078,null,,,,,No connection to BTS,,,,false,false,,false,1,35029976,2019-12-12 14:29:30,2019-12-12 14:29:30,,2019-12-12 14:29:30 +05:00,2019-12-12 14:29:30 +05:00,,
005af49ed0bdde127fb5b98be25f5c45c2ed4284,8502,Communication,Minor,2019-12-12 14:30:39,Indeterminate,0,No connection to BTS,PLMN-PLMN/MRBTS-41601,MRBTS,false,,,false,,,NM1601S_(1)_S0,,NM1601,null,,,,,No connection to BTS,,,,false,false,,false,1,35030349,2019-12-12 14:30:40,2019-12-12 14:30:39,,2019-12-12 14:30:39 +05:00,2019-12-12 14:30:39 +05:00,,
95d550a4a05e6f8bfcf5bbeb8d7d83e11a6c8b47,8502,Communication,Minor,2019-12-12 14:31:50,Indeterminate,0,No connection to BTS,PLMN-PLMN/MRBTS-42096,MRBTS,false,,,false,,,NM2096S_S0,,NM2096,null,,,,,No connection to BTS,,,,false,false,,false,1,35030840,2019-12-12 14:31:50,2019-12-12 14:31:50,,2019-12-12 14:31:50 +05:00,2019-12-12 14:31:50 +05:00,,
1db6c112c7672b6ab63a4a87d0d86a1132bac007,8502,Communication,Minor,2019-12-12 14:31:50,Indeterminate,0,No connection to BTS,PLMN-PLMN/MRBTS-42083,MRBTS,false,,,false,,,NM2083S_S0,,NM2083,null,,,,,No connection to BTS,,,,false,false,,false,1,35030841,2019-12-12 14:31:50,2019-12-12 14:31:50,,2019-12-12 14:31:50 +05:00,2019-12-12 14:31:50 +05:00,,
5274e303b6543151705f0bddfbc677be72e72079,8502,Communication,Minor,2019-12-12 14:36:39,Indeterminate,0,No connection to BTS,PLMN-PLMN/MRBTS-42561,MRBTS,false,,,false,,,NM2561S_S1,,NM2561,null,,,,,No connection to BTS,,,,false,false,,false,1,35031878,2019-12-12 14:36:39,2019-12-12 14:36:39,,2019-12-12 14:36:39 +05:00,2019-12-12 14:36:39 +05:00,,
cfc5c391cc99609b246cc8b23f0343edbfb84417,8502,Communication,Minor,2019-12-12 14:36:39,Indeterminate,0,No connection to BTS,PLMN-PLMN/MRBTS-42577,MRBTS,false,,,false,,,NM2577S_S1,,NM2577,null,,,,,No connection to BTS,,,,false,false,,false,1,35031883,2019-12-12 14:36:39,2019-12-12 14:36:39,,2019-12-12 14:36:39 +05:00,2019-12-12 14:36:39 +05:00,,
f3230295aaf6a191d595dbb1efd9ead0ea9ea28b,8502,Communication,Minor,2019-12-12 14:37:33,Indeterminate,0,No connection to BTS,PLMN-PLMN/MRBTS-50570,MRBTS,false,,,false,,,SR0570S_S2,,SR0570,null,,,,,No connection to BTS,,,,false,false,,false,1,35032065,2019-12-12 14:37:33,2019-12-12 14:37:33,,2019-12-12 14:37:33 +05:00,2019-12-12 14:37:33 +05:00,,
4449047,9047,Communication,Critical,2019-12-12 14:38:23,Loss Of Signal,8,NE3SWS AGENT NOT RESPONDING TO REQUESTS,PLMN-PLMN/MRBTS-40198,MRBTS,false,,,false,,,NM0198S_(3)_S0,,NM0198,null,,,,,Operation timed out [URL:http://mrbts-40198.r04.netact.ucell.uz:8080/NE3S/1.0/],,,,true,false,,false,19566,35032242,2019-12-12 14:38:23,2020-07-03 17:08:23,,2020-07-03 17:08:23 +05:00,2020-07-03 17:08:23 +05:00,,
4449047,9047,Communication,Critical,2019-12-12 14:38:23,Loss Of Signal,8,NE3SWS AGENT NOT RESPONDING TO REQUESTS,PLMN-PLMN/MRBTS-41143,MRBTS,false,,,false,,,NM1143S_S2,,NM1143,null,,,,,Operation timed out [URL:http://mrbts-41143.r04.netact.ucell.uz:8080/NE3S/1.0/],,,,false,false,,false,19563,35032244,2019-12-12 14:38:24,2020-07-03 17:08:23,,2020-07-03 17:08:23 +05:00,2020-07-03 17:08:23 +05:00,,
4449047,9047,Communication,Critical,2019-12-12 14:38:23,Loss Of Signal,8,NE3SWS AGENT NOT RESPONDING TO REQUESTS,PLMN-PLMN/MRBTS-41601,MRBTS,false,,,false,,,NM1601S_(1)_S0,,NM1601,null,,,,,Operation timed out [URL:http://mrbts-41601.r04.netact.ucell.uz:8080/NE3S/1.0/],,,,true,false,,false,19564,35032246,2019-12-12 14:38:24,2020-07-03 17:08:23,,2020-07-03 17:08:23 +05:00,2020-07-03 17:08:23 +05:00,,
4449047,9047,Communication,Critical,2019-12-12 14:38:23,Loss Of Signal,8,NE3SWS AGENT NOT RESPONDING TO REQUESTS,PLMN-PLMN/MRBTS-42561,MRBTS,false,,,false,,,NM2561S_S1,,NM2561,null,,,,,Operation timed out [URL:http://mrbts-42561.r04.netact.ucell.uz:8080/NE3S/1.0/],,,,true,false,,false,19564,35032247,2019-12-12 14:38:24,2020-07-03 17:08:23,,2020-07-03 17:08:23 +05:00,2020-07-03 17:08:23 +05:00,,
4449047,9047,Communication,Critical,2019-12-12 14:38:23,Loss Of Signal,8,NE3SWS AGENT NOT RESPONDING TO REQUESTS,PLMN-PLMN/MRBTS-41036,MRBTS,false,,,false,,,NM1036S_S2,,NM1036,null,,,,,Operation timed out [URL:http://mrbts-41036.r04.netact.ucell.uz:8080/NE3S/1.0/],,,,true,false,,false,19564,35032249,2019-12-12 14:38:24,2020-07-03 17:08:23,,2020-07-03 17:08:23 +05:00,2020-07-03 17:08:23 +05:00,,
4449047,9047,Communication,Critical,2019-12-12 14:38:23,Loss Of Signal,8,NE3SWS AGENT NOT RESPONDING TO REQUESTS,PLMN-PLMN/MRBTS-42096,MRBTS,false,,,false,,,NM2096S_S0,,NM2096,null,,,,,Operation timed out [URL:http://mrbts-42096.r04.netact.ucell.uz:8080/NE3S/1.0/],,,,true,false,,false,19564,35032250,2019-12-12 14:38:24,2020-07-03 17:08:23,,2020-07-03 17:08:23 +05:00,2020-07-03 17:08:23 +05:00,,
4449047,9047,Communication,Critical,2019-12-12 14:38:23,Loss Of Signal,8,NE3SWS AGENT NOT RESPONDING TO REQUESTS,PLMN-PLMN/MRBTS-42083,MRBTS,false,,,false,,,NM2083S_S0,,NM2083,null,,,,,Operation timed out [URL:http://mrbts-42083.r04.netact.ucell.uz:8080/NE3S/1.0/],,,,true,false,,false,19564,35032251,2019-12-12 14:38:24,2020-07-03 17:08:23,,2020-07-03 17:08:23 +05:00,2020-07-03 17:08:23 +05:00,,
4449047,9047,Communication,Critical,2019-12-12 14:38:23,Loss Of Signal,8,NE3SWS AGENT NOT RESPONDING TO REQUESTS,PLMN-PLMN/MRBTS-41078,MRBTS,false,,,false,,,NM1078S_S1,,NM1078,null,,,,,Operation timed out [URL:http://mrbts-41078.r04.netact.ucell.uz:8080/NE3S/1.0/],,,,true,false,,false,19565,35032254,2019-12-12 14:38:24,2020-07-03 17:08:23,,2020-07-03 17:08:23 +05:00,2020-07-03 17:08:23 +05:00,,
4449047,9047,Communication,Critical,2019-12-12 14:38:25,Loss Of Signal,8,NE3SWS AGENT NOT RESPONDING TO REQUESTS,PLMN-PLMN/MRBTS-40196,MRBTS,false,,,false,,,NM0196S_(9)_FG_S0,,NM0196,null,,,,,Operation timed out [URL:http://mrbts-40196.r04.netact.ucell.uz:8080/NE3S/1.0/],,,,false,false,,false,19565,35032268,2019-12-12 14:38:25,2020-07-03 17:08:25,,2020-07-03 17:08:25 +05:00,2020-07-03 17:08:25 +05:00,,
4449047,9047,Communication,Critical,2019-12-12 14:38:25,Loss Of Signal,8,NE3SWS AGENT NOT RESPONDING TO REQUESTS,PLMN-PLMN/MRBTS-42577,MRBTS,false,,,false,,,NM2577S_S1,,NM2577,null,,,,,Operation timed out [URL:http://mrbts-42577.r04.netact.ucell.uz:8080/NE3S/1.0/],,,,true,false,,false,19567,35032273,2019-12-12 14:38:25,2020-07-03 17:08:25,,2020-07-03 17:08:25 +05:00,2020-07-03 17:08:25 +05:00,,
4449047,9047,Communication,Critical,2019-12-12 14:38:25,Loss Of Signal,8,NE3SWS AGENT NOT RESPONDING TO REQUESTS,PLMN-PLMN/MRBTS-50570,MRBTS,false,,,false,,,SR0570S_S2,,SR0570,null,,,,,Operation timed out [URL:http://mrbts-50570.r04.netact.ucell.uz:8080/NE3S/1.0/],,,,true,false,,false,19566,35032275,2019-12-12 14:38:25,2020-07-03 17:08:25,,2020-07-03 17:08:25 +05:00,2020-07-03 17:08:25 +05:00,,
4449047,9047,Communication,Critical,2019-12-12 14:38:25,Loss Of Signal,8,NE3SWS AGENT NOT RESPONDING TO REQUESTS,PLMN-PLMN/MRBTS-42555,MRBTS,false,,,false,,,NM2555S_S2,,NM2555,null,,,,,Operation timed out [URL:http://mrbts-42555.r04.netact.ucell.uz:8080/NE3S/1.0/],,,,false,false,,false,19564,35032276,2019-12-12 14:38:26,2020-07-03 17:08:25,,2020-07-03 17:08:25 +05:00,2020-07-03 17:08:25 +05:00,,
4449047,9047,Communication,Critical,2019-12-12 14:38:26,Loss Of Signal,8,NE3SWS AGENT NOT RESPONDING TO REQUESTS,PLMN-PLMN/MRBTS-51004,MRBTS,false,,,false,,,SR1004S_S2,,SR1004,null,,,,,Operation timed out [URL:http://mrbts-51004.r04.netact.ucell.uz:8080/NE3S/1.0/],,,,false,false,,false,19567,35032289,2019-12-12 14:38:26,2020-07-03 17:08:26,,2020-07-03 17:08:26 +05:00,2020-07-03 17:08:26 +05:00,,
724bf4e911bf7ce1c2ea16f712e8f9ef676d211c,8502,Communication,Minor,2019-12-12 14:39:05,Indeterminate,0,No connection to BTS,PLMN-PLMN/MRBTS-51005,MRBTS,false,,,false,,,SR1005S_S2,,SR1005,null,,,,,No connection to BTS,,,,false,false,,false,1,35032415,2019-12-12 14:39:05,2019-12-12 14:39:05,,2019-12-12 14:39:05 +05:00,2019-12-12 14:39:05 +05:00,,
4449047,9047,Communication,Critical,2019-12-12 14:53:26,Loss Of Signal,8,NE3SWS AGENT NOT RESPONDING TO REQUESTS,PLMN-PLMN/MRBTS-51005,MRBTS,false,,,false,,,SR1005S_S2,,SR1005,null,,,,,Operation timed out [URL:http://mrbts-51005.r04.netact.ucell.uz:8080/NE3S/1.0/],,,,true,false,,false,19563,35035966,2019-12-12 14:53:26,2020-07-03 17:08:26,,2020-07-03 17:08:26 +05:00,2020-07-03 17:08:26 +05:00,,
176337,69988,Quality Of Service,Major,2020-01-06 18:48:55,Alarm Indication Signal,1,Low UL quality,PLMN-PLMN/BSC-407972/BCF-210/BTS-215,BTS,false,,,false,,,NM0566D11,,,null,,,,,"PLMN/BSC/BCF/BTS;[{""severity"":""MAJOR"",""formula"":""${ulq_2a_5} <=88""}];[{""name"":""ulq_2a_5"",""value"":""78.2"",""updateTimestamp"":""Jan 6, 2020 5:00:00 AM""}];[{""coName"":{""BTS"":""NM0566D11"",""BSC"":""BSNMN01"",""BCF"":""NM0566D_HUB(184)_FG_ASR_S0""}}]",,,,false,false,,false,1,41021267,2020-01-06 18:48:55,2020-01-06 18:48:55,,2020-01-06 18:48:55 +05:00,2020-01-06 18:48:55 +05:00,,
176336,69988,Quality Of Service,Major,2020-01-06 18:48:55,Alarm Indication Signal,1,Low UL quality,PLMN-PLMN/BSC-407972/BCF-910/BTS-917,BTS,false,,,false,,,NM0530D13,,,null,,,,,"PLMN/BSC/BCF/BTS;[{""severity"":""MAJOR"",""formula"":""${ulq_2a_5} <=88""}];[{""name"":""ulq_2a_5"",""value"":""77.91"",""updateTimestamp"":""Jan 6, 2020 5:00:00 AM""}];[{""coName"":{""BTS"":""NM0530D13"",""BSC"":""BSNMN01"",""BCF"":""NM0530GD_HUB(11)_FG_ASR_S0""}}]",,,,false,false,,false,1,41021271,2020-01-06 18:48:55,2020-01-06 18:48:55,,2020-01-06 18:48:55 +05:00,2020-01-06 18:48:55 +05:00,,
4449047,9047,Communication,Critical,2020-01-07 15:23:25,Loss Of Signal,8,NE3SWS AGENT NOT RESPONDING TO REQUESTS,PLMN-PLMN/MRBTS-32017,MRBTS,false,,,false,,,FR2017S_S2,,FR2017,null,,,,,Operation timed out [URL:http://mrbts-32017.r04.netact.ucell.uz:8080/NE3S/1.0/],,,,true,false,,false,17065,41631597,2020-01-07 15:23:26,2020-07-03 17:08:25,,2020-07-03 17:08:25 +05:00,2020-07-03 17:08:25 +05:00,,
45700,7601,Environmental,Major,2020-01-22 23:16:58,Indeterminate,0,BCF OPERATION DEGRADED,PLMN-PLMN/BSC-407968/BCF-940,BCF,false,,,false,,,TS1480D_S2,,TS1480,null,,,00 00 00 B4 00 00,Module power cable connections are incorrectly configured,00 00 00 B4 00 00,,,,false,false,,false,1,46391805,2020-01-22 23:17:33,2020-01-22 23:16:58,,2020-01-22 23:16:58 +05:00,2020-01-22 23:16:58 +05:00,,
45705,7601,Environmental,Major,2020-01-22 23:17:03,Indeterminate,0,BCF OPERATION DEGRADED,PLMN-PLMN/BSC-407968/BCF-1010,BCF,false,,,false,,,TS0030G_VIP_(8)_MUX_S0,,TS0030,null,,,00 00 00 B4 00 00,Module power cable connections are incorrectly configured,00 00 00 B4 00 00,,,,false,false,,false,1,46391807,2020-01-22 23:17:33,2020-01-22 23:17:03,,2020-01-22 23:17:03 +05:00,2020-01-22 23:17:03 +05:00,,
1119047,9047,Communication,Critical,2020-01-27 17:05:03,Loss Of Signal,8,NE3S-WS Registration failed,PLMN-PLMN/MRBTS-625,MRBTS,false,,,false,,,TSUC02,,,null,,,,,wrong configuration![URL:http://null:0/NE3S/1.0/],,,,false,false,,false,31,47471226,2020-01-27 17:05:04,2020-01-29 12:53:19,,2020-01-29 12:53:19 +05:00,2020-01-29 12:53:19 +05:00,,
f069bb635b423af617ac18004ab8cb2e07ded9fe,8502,Communication,Minor,2020-01-28 11:38:03,Indeterminate,0,No connection to BTS,PLMN-PLMN/MRBTS-31123,MRBTS,false,,,false,,,FR1123S_(1)_S1,,FR1123,null,,,,,No connection to BTS,,,,false,false,,false,1,47600785,2020-01-28 11:38:04,2020-01-28 11:38:03,,2020-01-28 11:38:03 +05:00,2020-01-28 11:38:03 +05:00,,
4449047,9047,Communication,Critical,2020-01-28 11:38:24,Loss Of Signal,8,NE3SWS AGENT NOT RESPONDING TO REQUESTS,PLMN-PLMN/MRBTS-31123,MRBTS,false,,,false,,,FR1123S_(1)_S1,,FR1123,null,,,,,Operation timed out [URL:http://mrbts-31123.r04.netact.ucell.uz:8080/NE3S/1.0/],,,,true,false,,false,15066,47600855,2020-01-28 11:38:24,2020-07-03 17:08:24,,2020-07-03 17:08:24 +05:00,2020-07-03 17:08:24 +05:00,,
94200adbe62bf0e555125bfd085a35d4f67cdb6c,8502,Communication,Minor,2020-02-03 09:53:24,Indeterminate,0,No connection to BTS,PLMN-PLMN/MRBTS-32001,MRBTS,false,,,false,,,FR2001S_FG_S0,,FR2001,null,,,,,No connection to BTS,,,,false,false,,false,1,48964181,2020-02-03 09:53:25,2020-02-03 09:53:24,,2020-02-03 09:53:24 +05:00,2020-02-03 09:53:24 +05:00,,
4449047,9047,Communication,Critical,2020-02-03 10:07:03,Loss Of Signal,8,NE3SWS AGENT NOT RESPONDING TO REQUESTS,PLMN-PLMN/MRBTS-32001,MRBTS,false,,,false,,,FR2001S_FG_S0,,FR2001,null,,,,,Operation timed out [URL:http://mrbts-32001.r04.netact.ucell.uz:8080/NE3S/1.0/],,,,true,false,,false,14496,48969120,2020-02-03 10:07:03,2020-07-03 17:07:02,,2020-07-03 17:07:02 +05:00,2020-07-03 17:07:02 +05:00,,
4449047,9047,Communication,Critical,2020-02-04 16:11:13,Loss Of Signal,8,NE3SWS AGENT NOT RESPONDING TO REQUESTS,PLMN-PLMN/MRBTS-31134,MRBTS,false,,,false,,,FR1134S_(1)_FG_S1,,FR1134,null,,,,,Operation timed out [URL:http://mrbts-31134.r04.netact.ucell.uz:8080/NE3S/1.0/],,,,false,false,,false,14375,49517248,2020-02-04 16:11:13,2020-07-03 16:56:14,,2020-07-03 16:56:14 +05:00,2020-07-03 16:56:14 +05:00,,
636dd985d23ce18486851ce4b27fb97e05ef4146,8502,Communication,Minor,2020-02-05 09:13:18,Indeterminate,0,No connection to BTS,PLMN-PLMN/MRBTS-41112,MRBTS,false,,,false,,,NM1112S_(12)_FG_Solar_ASC_S0,,NM1112,null,,,,,No connection to BTS,,,,false,false,,false,1,49640936,2020-02-05 09:13:18,2020-02-05 09:13:18,,2020-02-05 09:13:18 +05:00,2020-02-05 09:13:18 +05:00,,
4449047,9047,Communication,Critical,2020-02-05 09:26:13,Loss Of Signal,8,NE3SWS AGENT NOT RESPONDING TO REQUESTS,PLMN-PLMN/MRBTS-41112,MRBTS,false,,,false,,,NM1112S_(12)_FG_Solar_ASC_S0,,NM1112,null,,,,,Operation timed out [URL:http://mrbts-41112.r04.netact.ucell.uz:8080/NE3S/1.0/],,,,true,false,,false,14308,49642903,2020-02-05 09:26:13,2020-07-03 16:56:14,,2020-07-03 16:56:14 +05:00,2020-07-03 16:56:14 +05:00,,
9255,9255,Processing,Minor,2020-02-06 09:08:14,Indeterminate,0,Alarm Database upload Failure.,PLMN-PLMN/MRBTS-31057,MRBTS,false,,,false,,,FR1057S_S1,,FR1057,null,,,,32053,:,,,,false,false,,false,1,49866691,2020-02-06 09:08:14,2020-02-06 09:08:14,,2020-02-06 09:08:14 +05:00,2020-02-06 09:08:14 +05:00,,
1119047,9047,Communication,Critical,2020-02-12 15:03:20,Loss Of Signal,8,NE3S-WS Registration failed,PLMN-PLMN/MRBTS-629,MRBTS,false,,,false,,,,,,null,,,,,wrong configuration![URL:http://null:0/NE3S/1.0/],,,,false,false,,false,1117,51673810,2020-02-12 15:03:20,2020-05-28 02:56:25,,2020-05-28 02:56:25 +05:00,2020-05-28 02:56:25 +05:00,,
